DB00734,Risperidone,BE0000451;BE0000756;BE0000581;BE0000389;BE0000501;BE0000575;BE0000659;BE0000442;BE0000289;BE0000572;BE0000342;BE0000533;BE0000291;BE0000020;BE0000650
DB00735,Naftifine,BE0000577
DB00736,Esomeprazole,BE0000349
DB00737,Meclizine,BE0000442;BE0003848
DB00738,Pentamidine,BE0004796;BE0002517
DB00739,Hetacillin,BE0004644;BE0004335;BE0004643;BE0004290;BE0003624
DB00740,Riluzole,BE0000197;BE0000030
DB00741,Hydrocortisone,BE0000794;BE0000422;BE0000131;BE0000051
DB00742,Mannitol,
DB00743,Gadobenic acid,
DB00744,Zileuton,BE0000248
DB00745,Modafinil,BE0000647;BE0000575
DB00746,Deferoxamine,BE0004807;BE0004818;BE0003392
DB00747,Scopolamine,BE0000092;BE0001176;BE0000560;BE0000045;BE0000405;BE0000247;BE0000849;BE0000850
DB00748,Carbinoxamine,BE0000442
DB00749,Etodolac,BE0000262;BE0000017;BE0000412
DB00750,Prilocaine,BE0000197
DB00751,Epinastine,BE0000442;BE0000112;BE0000501;BE0000289;BE0000451;BE0000650
DB00752,Tranylcypromine,BE0002198;BE0002196
DB00753,Isoflurane,BE0000795;BE0000218;BE0000433;BE0000640;BE0000781;BE0000484;BE0000418;BE0004797
DB00754,Ethotoin,BE0000197;BE0000956
DB00755,Tretinoin,BE0000078;BE0000707;BE0000144;BE0000554;BE0000697;BE0000074;BE0000513;BE0000653;BE0000663;BE0000206;BE0005828;BE0005829;BE0000314;BE0004284;BE0000412;BE0003480;BE0009044;BE0009043;BE0001167
DB00756,Hexachlorophene,BE0000114;BE0002252;BE0000180;BE0000123
DB00757,Dolasetron,BE0000311
DB00758,Clopidogrel,BE0000110
DB00759,Tetracycline,BE0004653;BE0003708;BE0004651;BE0004652;BE0003710;BE0004799;BE0001105;BE0008391;BE0001092
DB00760,Meropenem,BE0000744
DB00761,Potassium Chloride,BE0000281;BE0000502;BE0000047;BE0000140;BE0000276;BE0000601
DB00762,Irinotecan,BE0000971;BE0000091
DB00763,Methimazole,BE0000507
DB00764,Mometasone,BE0000794;BE0000557
DB00765,Metyrosine,BE0000614
DB00766,Clavulanate,BE0000302
DB00768,Olopatadine,BE0000442;BE0001090;BE0001206;BE0001177;BE0000885;BE0003602
DB00769,Hydrocortamate,BE0000794
DB00770,Alprostadil,BE0000368;BE0000064;BE0003561
DB00771,Clidinium,BE0000092
DB00772,Malathion,BE0002180
DB00773,Etoposide,BE0000742;BE0002425
DB00774,Hydroflumethiazide,BE0000502;BE0000267;BE0000322;BE0000535;BE0002437;BE0001653;BE0000732;BE0000553
DB00775,Tirofiban,BE0000439;BE0001155
DB00776,Oxcarbazepine,BE0000197
DB00777,Propiomazine,BE0000442;BE0000451;BE0000533;BE0000756;BE0000020;BE0000389;BE0000501;BE0000575;BE0000715;BE0000045;BE0000247;BE0000560;BE0000405;BE0000092
DB00778,Roxithromycin,BE0000743;BE0001032
DB00779,Nalidixic Acid,BE0004796
DB00780,Phenelzine,BE0002198;BE0002196;BE0001002;BE0000253;BE0000667;BE0002166;BE0002173
DB00781,Polymyxin B Sulfate,BE0004833
DB00782,Propantheline,BE0000092
DB00783,Estradiol,BE0000123;BE0000792;BE0000956;BE0000849;BE0003740;BE0003446;BE0009014;BE0009015;BE0000006;BE0002088
DB00784,Mefenamic acid,BE0000262;BE0000017
DB00785,Cryptenamine,BE0000560;BE0000092;BE0000045;BE0000405;BE0000247
DB00786,Marimastat,BE0000920;BE0000642;BE0001116;BE0003690;BE0001182;BE0000058;BE0003689;BE0003691;BE0001198;BE0000966;BE0003692;BE0003693;BE0001637;BE0003694;BE0003695;BE0003696;BE0003697;BE0003698;BE0003699;BE0003700;BE0003701;BE0003702;BE0003703
DB00787,Aciclovir,BE0001403;BE0000308;BE0000633
DB00788,Naproxen,BE0000017;BE0004038;BE0000262
DB00789,Gadopentetate dimeglumine,BE0003559
DB00790,Perindopril,BE0000221;BE0009094
DB00791,Uracil mustard,BE0004796
DB00792,Tripelennamine,BE0000442
DB00793,Haloprogin,
DB00794,Primidone,BE0000795;BE0000381;BE0000523;BE0000478;BE0000471;BE0000764;BE0000849;BE0002341;BE0000829;BE0000826;BE0004797
DB00795,Sulfasalazine,BE0000248;BE0000262;BE0000017;BE0000215;BE0004655;BE0001154;BE0000030;BE0000069;BE0001893;BE0003997
DB00796,Candesartan,BE0000062
DB00797,Tolazoline,BE0000501;BE0000289;BE0000442;BE0000112;BE0000342;BE0000572
DB00798,Gentamicin,BE0000279;BE0004799;BE0000942;BE0001601;BE0000330
DB00799,Tazarotene,BE0000663;BE0000078;BE0000144;BE0000206
DB00800,Fenoldopam,BE0000145;BE0000020;BE0000572;BE0000342;BE0000289;BE0000575;BE0000715;BE0000501
DB00801,Halazepam,BE0000795;BE0000381;BE0000523;BE0000471;BE0003593;BE0003592;BE0003594;BE0002344;BE0002346;BE0002345;BE0003599;BE0003595;BE0003596;BE0000129;BE0003598;BE0003619;BE0004797
DB00802,Alfentanil,BE0000770
DB00803,Colistin,BE0004833
DB00804,Dicyclomine,BE0000092;BE0000560
DB00805,Minaprine,BE0002198;BE0000393;BE0000451;BE0000533;BE0000426;BE0000749;BE0000020;BE0000756;BE0000092
DB00806,Pentoxifylline,BE0000487;BE0000013;BE0000182;BE0001133;BE0000924;BE0001096
DB00807,Proparacaine,BE0000177
DB00808,Indapamide,BE0000672;BE0000489
DB00809,Tropicamide,BE0000405;BE0000092;BE0000560;BE0000045
DB00810,Biperiden,BE0000092;BE0000738
DB00811,Ribavirin,BE0000761;BE0003540;BE0000722;BE0000681;BE0000282;BE0000261;BE0000457;BE0001261
DB00812,Phenylbutazone,BE0000262;BE0000117;BE0000017
DB00813,Fentanyl,BE0000770;BE0000420;BE0000632
DB00814,Meloxicam,BE0000262;BE0000017
DB00815,Sodium lauryl sulfate,
DB00816,Orciprenaline,BE0000694
DB00817,Rosoxacin,BE0000799;BE0000798
DB00818,Propofol,BE0002346;BE0002345;BE0002083;BE0002081;BE0004797
DB00819,Acetazolamide,BE0000267;BE0000322;BE0000535;BE0001653;BE0003634;BE0003625;BE0003629;BE0000880
DB00820,Tadalafil,BE0000182;BE0003558
DB00821,Carprofen,BE0000262;BE0000017
DB00822,Disulfiram,BE0000133;BE0000138
DB00823,Ethynodiol diacetate,BE0000557;BE0000123
DB00824,Enprofylline,BE0001133;BE0000487;BE0000241;BE0000013;BE0000924;BE0000354
DB00825,Menthol,BE0001186;BE0001122;BE0003416;BE0000632
DB00826,Natamycin,BE0004803
DB00827,Cinoxacin,BE0000366;BE0004796
DB00828,Fosfomycin,BE0000468
DB00829,Diazepam,BE0000795;BE0000381;BE0000523;BE0000471;BE0002344;BE0002346;BE0002345;BE0003593;BE0003592;BE0003594;BE0003599;BE0003595;BE0003596;BE0000129;BE0003598;BE0003619;BE0003597;BE0000736;BE0004797
DB00830,Phenmetrazine,BE0000486;BE0000647
DB00831,Trifluoperazine,BE0000756;BE0000666;BE0000501;BE0000418;BE0001024;BE0004350
DB00832,Phensuximide,
DB00833,Cefaclor,BE0004643;BE0000576
DB00834,Mifepristone,BE0000557;BE0000794;BE0008983;BE0000956
DB00835,Brompheniramine,BE0000442;BE0000092;BE0000560;BE0000045;BE0000405;BE0000247
DB00836,Loperamide,BE0000770;BE0000420;BE0000632;BE0000356;BE0000947;BE0000418;BE0003848
DB00837,Progabide,BE0000217;BE0000795
DB00838,Clocortolone,BE0000794
DB00839,Tolazamide,BE0008670
DB00840,Hydroxypropyl cellulose,
DB00841,Dobutamine,BE0000172;BE0000694;BE0004864;BE0000123
DB00842,Oxazepam,BE0000795;BE0000381;BE0000523;BE0000478;BE0000471;BE0000764;BE0002344;BE0002346;BE0002345;BE0003593;BE0003592;BE0003594;BE0003599;BE0003595;BE0003596;BE0000129;BE0003598;BE0003619;BE0003597;BE0004797
DB00843,Donepezil,BE0000426;BE0000451
DB00844,Nalbuphine,BE0000632;BE0000770;BE0000420
DB00845,Clofazimine,BE0004796;BE0000620;BE0000703
DB00846,Flurandrenolide,BE0000794
DB00847,Cysteamine,BE0004827;BE0001070;BE0002419
DB00848,Levamisole,BE0003585;BE0000896;BE0004925;BE0004926;BE0004927;BE0004928
DB00849,Methylphenobarbital,BE0000795;BE0000381;BE0000523;BE0000478;BE0000471;BE0000764;BE0000849;BE0002341;BE0000829;BE0000826;BE0000956
DB00850,Perphenazine,BE0000756;BE0000020;BE0000418
DB00851,Dacarbazine,BE0004796;BE0000716;BE0003559
DB00852,Pseudoephedrine,BE0000486;BE0000647;BE0000501;BE0000289;BE0000749;BE0000694;BE0000172;BE0004878;BE0000704;BE0004898;BE0004924;BE0001029
DB00853,Temozolomide,BE0004796
DB00854,Levorphanol,BE0000770;BE0000420;BE0000632
DB00855,Aminolevulinic acid,BE0000050
DB00856,Chlorphenesin,
DB00857,Terbinafine,BE0000577
DB00858,Drostanolone,BE0000132
DB00859,Penicillamine,BE0004825
DB00860,Prednisolone,BE0000794
DB00861,Diflunisal,BE0000262;BE0000017
DB00862,Vardenafil,BE0000182;BE0003556;BE0003557
DB00863,Ranitidine,BE0000112;BE0000426;BE0002180
DB00864,Tacrolimus,BE0000695
DB00865,Benzphetamine,BE0000118;BE0000289;BE0000501;BE0000647
DB00866,Alprenolol,BE0000172;BE0000694;BE0000291;BE0001012
DB00867,Ritodrine,BE0000694
DB00868,Benzonatate,BE0000197
DB00869,Dorzolamide,BE0000322;BE0000535;BE0000267;BE0003625
DB00870,Suprofen,BE0000017;BE0000262
DB00871,Terbutaline,BE0000694;BE0001012;BE0000172
DB00872,Conivaptan,BE0000165;BE0000293
DB00873,Loteprednol,BE0000794
DB00874,Guaifenesin,
DB00875,Flupentixol,BE0000756;BE0000451;BE0000020;BE0000501;BE0000092
DB00876,Eprosartan,BE0000062
DB00877,Sirolimus,BE0002386;BE0000695;BE0001015
DB00878,Chlorhexidine,BE0004833
DB00879,Emtricitabine,BE0004136
DB00880,Chlorothiazide,BE0000419;BE0000267;BE0000322;BE0000535
DB00881,Quinapril,BE0000221
DB00882,Clomifene,BE0000123;BE0000685
DB00883,Isosorbide Dinitrate,BE0000556
DB00884,Risedronate,BE0000776;BE0004801
DB00885,Pemirolast,
DB00887,Bumetanide,BE0000502;BE0000281;BE0000601;BE0000047;BE0001195
DB00888,Mechlorethamine,BE0004796
DB00889,Granisetron,BE0000311
DB00890,Dienestrol,BE0000123;BE0000685
DB00891,Sulfapyridine,BE0000120
DB00892,Oxybuprocaine,BE0000177
DB00893,Iron Dextran,BE0000629;BE0000130;BE0000399;BE0000085
DB00894,Testolactone,BE0002090
DB00895,Benzylpenicilloyl Polylysine,BE0000049;BE0000015
DB00896,Rimexolone,BE0000794
DB00897,Triazolam,BE0000795;BE0000381;BE0000523;BE0000478;BE0000471;BE0000764;BE0002344;BE0002346;BE0002345;BE0003593;BE0003592;BE0003594;BE0003599;BE0003595;BE0003596;BE0000129;BE0003598;BE0003619;BE0003597;BE0000736;BE0004797
DB00898,Ethanol,BE0000795;BE0000641;BE0000433;BE0000745;BE0000303;BE0000311;BE0000381;BE0000411;BE0000430;BE0000471;BE0000478;BE0000523;BE0000640;BE0000679;BE0000738;BE0000764;BE0000829;BE0000830;BE0000831;BE0000849;BE0000850;BE0001028;BE0001030;BE0001114;BE0001204;BE0002218;BE0002341;BE0002343;BE0002344;BE0002345;BE0002346;BE0002355;BE0002359;BE0003584;BE0003585;BE0003586;BE0003587;BE0003588;BE0003593;BE0003594;BE0003595;BE0003596;BE0003597;BE0003599;BE0004706;BE0005842;BE0005839;BE0005841;BE0005840;BE0005108;BE0005190;BE0008999
DB00899,Remifentanil,BE0000770;BE0000420;BE0000632
DB00900,Didanosine,BE0004136;BE0000250
DB00902,Methdilazine,BE0000442
DB00903,Etacrynic acid,BE0000732;BE0000502;BE0009011;BE0000814
DB00904,Ondansetron,BE0000311;BE0000084;BE0000770;BE0000291;BE0000797
DB00905,Bimatoprost,BE0000610;BE0000064;BE0002375;BE0000592
DB00906,Tiagabine,BE0000249
DB00907,Cocaine,BE0000647;BE0000486;BE0000749;BE0000197;BE0000192;BE0000177;BE0000092;BE0000560;BE0000156;BE0002705
DB00908,Quinidine,BE0000197;BE0000154;BE0000680;BE0000090;BE0000501;BE0000575;BE0000715
DB00909,Zonisamide,BE0000141;BE0002081;BE0002082;BE0002083;BE0000197;BE0001143;BE0000192;BE0003635;BE0003636;BE0003637;BE0003638;BE0000483;BE0000864;BE0000012;BE0000267;BE0000322;BE0003625;BE0000535;BE0003626;BE0003627;BE0003628;BE0003629;BE0003630;BE0002437;BE0003631;BE0003632;BE0001653;BE0003633;BE0003634;BE0002196;BE0002198
DB00910,Paricalcitol,BE0000779
DB00911,Tinidazole,BE0004796
DB00912,Repaglinide,BE0000207;BE0000215
DB00913,Anileridine,BE0000770
DB00914,Phenformin,BE0000677;BE0002441
DB00915,Amantadine,BE0000630;BE0000641;BE0000756
DB00916,Metronidazole,BE0004796;BE0004435;BE0000564;BE0000875
DB00917,Dinoprostone,BE0000368;BE0000064;BE0002375;BE0003522;BE0003561
DB00918,Almotriptan,BE0000797;BE0000659
DB00919,Spectinomycin,BE0000279
DB00920,Ketotifen,BE0000442;BE0003559
DB00921,Buprenorphine,BE0000770;BE0000632;BE0000420;BE0002378
DB00922,Levosimendan,BE0001024;BE0000708;BE0002441;BE0000436
DB00923,Ceforanide,BE0003688
DB00924,Cyclobenzaprine,BE0000451
DB00925,Phenoxybenzamine,BE0000501;BE0000289;BE0000342;BE0000572;BE0000418;BE0000694;BE0000575;BE0000715
DB00927,Famotidine,BE0000112
DB00928,Azacitidine,BE0000892;BE0004810;BE0004796
DB00929,Misoprostol,BE0002375;BE0000368;BE0003522
DB00930,Colesevelam,BE0004809
DB00931,Methacycline,BE0004799
DB00932,Tipranavir,BE0004854
DB00933,Mesoridazine,BE0000451;BE0000756
DB00934,Maprotiline,BE0000486;BE0000442;BE0000092;BE0000560;BE0000045;BE0000405;BE0000247;BE0004863;BE0000451;BE0000533;BE0000650;BE0000756;BE0004864
DB00935,Oxymetazoline,BE0000501;BE0000289;BE0000342;BE0000572;BE0000575;BE0000715
DB00936,Salicylic acid,BE0000017;BE0000262;BE0000126
DB00937,Diethylpropion,BE0000486;BE0000647
DB00938,Salmeterol,BE0000694;BE0000172;BE0001012
DB00939,Meclofenamic acid,BE0000017;BE0000262;BE0000248;BE0000897;BE0002398
DB00940,Methantheline,BE0000092;BE0000112
DB00941,Hexafluronium,BE0002180
DB00942,Cycrimine,BE0000092
DB00943,Zalcitabine,BE0004136
DB00944,Demecarium,BE0000426;BE0002180
DB00945,Acetylsalicylic acid,BE0000017;BE0000262;BE0000126;BE0004907;BE0000521;BE0001154;BE0003380;BE0001098;BE0004876;BE0003469;BE0004903
DB00946,Phenprocoumon,BE0000713
DB00947,Fulvestrant,BE0000123
DB00948,Mezlocillin,BE0000576;BE0004643;BE0003579
DB00949,Felbamate,BE0000417;BE0000641;BE0000760
DB00950,Fexofenadine,BE0000442
DB00951,Isoniazid,BE0000466;BE0000332;BE0002887;BE0002433;BE0002638;BE0003536;BE0001944
DB00952,Naratriptan,BE0000659;BE0000797;BE0000460;BE0000291
DB00953,Rizatriptan,BE0000659;BE0000797;BE0000460
DB00954,Dirithromycin,BE0004800
DB00955,Netilmicin,BE0000279;BE0004799
DB00956,Hydrocodone,BE0000770;BE0000420
DB00957,Norgestimate,BE0000557;BE0000123;BE0000132
DB00958,Carboplatin,BE0004796
DB00959,Methylprednisolone,BE0000794
DB00960,Pindolol,BE0000172;BE0000694;BE0000291;BE0000797;BE0001012
DB00961,Mepivacaine,BE0000177
DB00962,Zaleplon,BE0000795;BE0000736
DB00963,Bromfenac,BE0000262;BE0000017
DB00964,Apraclonidine,BE0000289;BE0000501;BE0000572
DB00965,Ethiodized oil,
DB00966,Telmisartan,BE0000062;BE0000215
DB00967,Desloratadine,BE0000442
DB00968,Methyldopa,BE0000289;BE0002151
DB00969,Alosetron,BE0000311
DB00970,Dactinomycin,BE0004796;BE0004951
DB00971,Selenium Sulfide,
DB00972,Azelastine,BE0000442
DB00973,Ezetimibe,BE0000105;BE0000802;BE0001078
DB00974,Edetic Acid,BE0004808;BE0004807;BE0004812
DB00975,Dipyridamole,BE0000631;BE0002214;BE0000182;BE0001133;BE0009008;BE0000925
DB00976,Telithromycin,BE0004800
DB00977,Ethinyl Estradiol,BE0000123;BE0000956;BE0000685
DB00978,Lomefloxacin,BE0000429;BE0000366;BE0000742
DB00979,Cyclopentolate,BE0000092
DB00980,Ramelteon,BE0000515;BE0000327
DB00981,Physostigmine,BE0000426;BE0000849;BE0000850
DB00982,Isotretinoin,BE0000663
DB00983,Formoterol,BE0000694;BE0000172;BE0001012
DB00984,Nandrolone phenpropionate,BE0000132
DB00985,Dimenhydrinate,BE0000442
DB00986,Glycopyrronium,BE0000092;BE0000045;BE0000560
DB00987,Cytarabine,BE0004796;BE0000113
DB00988,Dopamine,BE0000756;BE0000020;BE0000145;BE0000581;BE0000389;BE0000647;BE0000138;BE0000291;BE0000650;BE0004889;BE0000486;BE0000749;BE0000311;BE0005839;BE0002390;BE0000118
DB00989,Rivastigmine,BE0000426;BE0002180
DB00990,Exemestane,BE0002090
DB00991,Oxaprozin,BE0000017;BE0000262
DB00992,Methyl aminolevulinate,BE0000710
DB00993,Azathioprine,BE0000077;BE0001109
DB00994,Neomycin,BE0000279;BE0004799;BE0000509
DB00995,Auranofin,BE0000907;BE0001154
DB00996,Gabapentin,BE0000691;BE0002396;BE0002226;BE0000013;BE0004956;BE0000217;BE0002340
DB00997,Doxorubicin,BE0004796;BE0000742;BE0005819
DB00998,Frovatriptan,BE0000659;BE0000797
DB00999,Hydrochlorothiazide,BE0000419;BE0000267;BE0000322;BE0000535;BE0002437;BE0001653;BE0000553
DB01000,Cyclacillin,BE0000576;BE0004290;BE0004643;BE0003577
DB01001,Salbutamol,BE0000694;BE0000172;BE0001012
DB01002,Levobupivacaine,BE0000177
DB01003,Cromoglicic acid,BE0000553;BE0001191
DB01004,Ganciclovir,BE0000308;BE0004796;BE0001403
DB01005,Hydroxyurea,BE0000325
DB01006,Letrozole,BE0002090
DB01007,Tioconazole,BE0000233;BE0000875
DB01008,Busulfan,BE0004796
DB01009,Ketoprofen,BE0000017;BE0000262;BE0003552
DB01010,Edrophonium,BE0000426;BE0002180
DB01011,Metyrapone,BE0000731;BE0001246
DB01012,Cinacalcet,BE0000509
DB01013,Clobetasol propionate,BE0000794
DB01014,Balsalazide,BE0000215;BE0000262;BE0000017;BE0000248
DB01015,Sulfamethoxazole,BE0000803;BE0000124;BE0000814
DB01016,Glyburide,BE0008670;BE0002218;BE0000469;BE0000703;BE0000119;BE0001195;BE0004923;BE0000406
DB01017,Minocycline,BE0000127;BE0000019;BE0004799;BE0001051;BE0000248;BE0000058;BE0000163;BE0000444;BE0001162;BE0001009
DB01018,Guanfacine,BE0000289;BE0000572
DB01019,Bethanechol,BE0000560;BE0000092;BE0000045;BE0000405
DB01020,Isosorbide Mononitrate,BE0003578
DB01021,Trichlormethiazide,BE0000502;BE0000732;BE0000267;BE0000322;BE0000535
DB01022,Phylloquinone,BE0000403;BE0000724
DB01023,Felodipine,BE0000430;BE0000691;BE0002354;BE0002359;BE0002355;BE0000864;BE0002396;BE0000418;BE0003323;BE0003565;BE0000668;BE0003566;BE0001024
DB01024,Mycophenolic acid,BE0000761;BE0000722
DB01025,Amlexanox,BE0001206;BE0000885;BE0000125;BE0000689
DB01026,Ketoconazole,BE0000233;BE0000132;BE0004884;BE0004873;BE0004883;BE0002090;BE0000090;BE0000956;BE0003848
DB01028,Methoxyflurane,BE0000795;BE0000640;BE0000433;BE0000218;BE0000781;BE0000484;BE0000503;BE0004797
DB01029,Irbesartan,BE0000062;BE0001040
DB01030,Topotecan,BE0000971;BE0000091;BE0004796
DB01031,Ethinamate,BE0000267;BE0000322
DB01032,Probenecid,BE0001066;BE0000879;BE0003645;BE0003719;BE0009016
DB01033,Mercaptopurine,BE0000077;BE0000374;BE0004941
DB01034,Cerulenin,BE0000801;BE0000800;BE0000558;BE0000959
DB01035,Procainamide,BE0000197;BE0000892;BE0000090
DB01036,Tolterodine,BE0000045;BE0000560;BE0000247;BE0000092;BE0000405
DB01037,Selegiline,BE0002196;BE0002198
DB01039,Fenofibrate,BE0000071;BE0001020;BE0000215;BE0001007;BE0000956
DB01040,Hydroxystilbamidine Isethionate,BE0004796
DB01041,Thalidomide,BE0004755;BE0000704;BE0001086;BE0004796;BE0000748;BE0000262;BE0004898;BE0004879
DB01042,Melphalan,BE0004796
DB01043,Memantine,BE0000641;BE0000760;BE0000417;BE0000311;BE0003438;BE0000756;BE0000365
DB01044,Gatifloxacin,BE0003724;BE0003725;BE0003726;BE0003727
DB01045,Rifampicin,BE0000257;BE0003707;BE0000956;BE0001004;BE0003642;BE0003659;BE0000875;BE0000530;BE0001042
DB01046,Lubiprostone,BE0000765
DB01047,Fluocinonide,BE0000794;BE0004659
DB01048,Abacavir,BE0004136;BE0009142
DB01049,Ergoloid mesylate,BE0004864;BE0004863;BE0001042;BE0004862;BE0000020;BE0000756;BE0004797
DB01050,Ibuprofen,BE0000262;BE0000017;BE0000246;BE0001151;BE0001088;BE0003591;BE0000215;BE0001195;BE0001018;BE0000071
DB01051,Novobiocin,BE0002388;BE0004950
DB01053,Benzylpenicillin,BE0004654;BE0003894;BE0003645;BE0001018;BE0001134
DB01054,Nitrendipine,BE0000430;BE0000691;BE0002354;BE0000679;BE0002359;BE0002355;BE0002396;BE0000864
DB01055,Mimosine,BE0000331;BE0001047;BE0000252
DB01056,Tocainide,BE0000197
DB01057,Echothiophate,BE0002180
DB01058,Praziquantel,BE0004851
DB01059,Norfloxacin,BE0000429;BE0000366;BE0000742
DB01060,Amoxicillin,BE0000576
DB01061,Azlocillin,BE0000576
DB01062,Oxybutynin,BE0000045;BE0000560;BE0000092
DB01063,Acetophenazine,BE0000756;BE0000020;BE0000132
DB01064,Isoprenaline,BE0000172;BE0000694;BE0001012;BE0000923;BE0000955;BE0002383;BE0002384;BE0003429;BE0002390
DB01065,Melatonin,BE0000515;BE0000327;BE0000123;BE0003554;BE0000418;BE0001075;BE0003555;BE0002109;BE0003553;BE0000220
DB01066,Cefditoren,BE0003624;BE0000576
DB01067,Glipizide,BE0000207;BE0000215
DB01068,Clonazepam,BE0004797;BE0000736;BE0000956
DB01069,Promethazine,BE0000442;BE0000756;BE0000092;BE0000560;BE0000045;BE0000405;BE0000247;BE0000501;BE0000451;BE0000418;BE0000112
DB01070,Dihydrotachysterol,BE0000779
DB01071,Mequitazine,BE0000442
DB01072,Atazanavir,BE0004854
DB01073,Fludarabine,BE0000325;BE0000546;BE0004796;BE0002804
DB01074,Perhexiline,BE0000406;BE0000179;BE0000090
DB01075,Diphenhydramine,BE0000442;BE0000560
DB01076,Atorvastatin,BE0000574;BE0000854;BE0003721
DB01077,Etidronic acid,BE0008669;BE0004801;BE0003567;BE0003569
DB01078,Deslanoside,BE0000732
DB01080,Vigabatrin,BE0000217;BE0000253
DB01081,Diphenoxylate,BE0000770;BE0000420
DB01082,Streptomycin,BE0000279;BE0004799;BE0001092
DB01083,Orlistat,BE0000683;BE0003620;BE0000959
DB01084,Emedastine,BE0000442
DB01085,Pilocarpine,BE0000045;BE0000092;BE0000560;BE0000405
DB01086,Benzocaine,BE0000177
DB01087,Primaquine,BE0004805;BE0002459;BE0000220
DB01088,Iloprost,BE0000475;BE0000064;BE0001133;BE0000487;BE0002353;BE0001287;BE0001088;BE0003561
DB01089,Deserpidine,BE0000118
DB01090,Pentolinium,BE0000411;BE0003585;BE0003584
DB01091,Butenafine,BE0000577
DB01092,Ouabain,BE0000732;BE0005034;BE0005047
DB01093,Dimethyl sulfoxide,
DB01094,Hesperetin,BE0000105;BE0004608;BE0000232;BE0000685
DB01095,Fluvastatin,BE0000574
DB01096,Oxamniquine,BE0004796
DB01097,Leflunomide,BE0000382;BE0003721;BE0000871
DB01098,Rosuvastatin,BE0000574
DB01099,Flucytosine,BE0004796;BE0000892;BE0000021
DB01100,Pimozide,BE0000756;BE0000581;BE0000090;BE0000418
DB01101,Capecitabine,BE0000324;BE0004796;BE0004810
DB01102,Arbutamine,BE0000172;BE0000694;BE0001012
DB01103,Quinacrine,BE0004796;BE0001077;BE0000657;BE0001081
DB01104,Sertraline,BE0000749;BE0000647
DB01105,Sibutramine,BE0000486;BE0000749;BE0000647
DB01106,Levocabastine,BE0000442;BE0000464
DB01107,Methyprylon,BE0000795;BE0004797
DB01108,Trilostane,BE0000051;BE0000059;BE0000123;BE0000792
DB01109,Heparin,BE0000280;BE0000216;BE0001159;BE0001203;BE0000326;BE0005820;BE0002131;BE0000689;BE0000748;BE0001015;BE0001129;BE0001121
DB01110,Miconazole,BE0000233;BE0000263;BE0000005;BE0000553;BE0004422;BE0003196;BE0004423;BE0004424;BE0000415;BE0004425;BE0004426;BE0004427;BE0000090;BE0000462;BE0000699;BE0000956
DB01111,Colistimethate,BE0004833
DB01112,Cefuroxime,BE0000576
DB01113,Papaverine,BE0000487;BE0000631
DB01114,Chlorphenamine,BE0000442;BE0000749;BE0000486;BE0000647
DB01115,Nifedipine,BE0000430;BE0000691;BE0002354;BE0002359;BE0002355;BE0000418;BE0000781;BE0000864;BE0000956
DB01116,Trimethaphan,BE0000411
DB01117,Atovaquone,BE0004428;BE0000612;BE0000382
DB01118,Amiodarone,BE0000090;BE0000172;BE0000864;BE0002396;BE0000687;BE0000315;BE0000215
DB01119,Diazoxide,BE0000708;BE0000267;BE0000322;BE0000732;BE0000553;BE0000419
DB01120,Gliclazide,BE0000207;BE0000163
DB01121,Phenacemide,BE0000141
DB01122,Ambenonium,BE0000426
DB01123,Proflavine,BE0004796;BE0000048;BE0003959;BE0004319
DB01124,Tolbutamide,BE0000207;BE0000644
DB01125,Anisindione,BE0000403
DB01126,Dutasteride,BE0000585;BE0000539
DB01127,Econazole,BE0000233;BE0000956
DB01128,Bicalutamide,BE0000132
DB01129,Rabeprazole,BE0000349
DB01130,Prednicarbate,BE0000794
DB01131,Proguanil,BE0000330;BE0000563
DB01132,Pioglitazone,BE0000215;BE0001007;BE0000071;BE0002196
DB01133,Tiludronic acid,BE0008669;BE0004801;BE0003569;BE0000623
DB01135,Doxacurium chloride,BE0000738;BE0000560
DB01136,Carvedilol,BE0000172;BE0000501;BE0000173;BE0000694;BE0000163;BE0000979;BE0001095;BE0000090;BE0001114;BE0000715;BE0000575;BE0000342;BE0000572;BE0000289;BE0001074;BE0002374;BE0005187
DB01137,Levofloxacin,BE0000429;BE0000366;BE0000742
DB01138,Sulfinpyrazone,BE0001069;BE0000785;BE0004782;BE0000956
DB01139,Cefapirin,BE0000576
DB01140,Cefadroxil,BE0004643;BE0004290;BE0004335;BE0003624
DB01141,Micafungin,BE0004669
DB01142,Doxepin,BE0000442;BE0000112;BE0000486;BE0000749;BE0000451;BE0000393;BE0000533;BE0000092;BE0000560;BE0000045;BE0000405;BE0000247;BE0000501;BE0000575;BE0000715;BE0000291;BE0000289;BE0000572;BE0000342;BE0000756;BE0000945;BE0000146;BE0000090
DB01143,Amifostine,BE0000896;BE0000457
DB01144,Diclofenamide,BE0000267;BE0000322;BE0000535;BE0003629;BE0003625
DB01145,Sulfoxone,BE0002360
DB01146,Diphenylpyraline,BE0000442;BE0000647
DB01147,Cloxacillin,BE0000576;BE0001358;BE0004644;BE0000142;BE0004647;BE0002475
DB01148,Flavoxate,BE0000560;BE0000092
DB01149,Nefazodone,BE0000451;BE0000533;BE0000749;BE0000291;BE0000486;BE0000647;BE0000575;BE0000289;BE0000501;BE0000090
DB01150,Cefprozil,BE0003395;BE0002392;BE0000142
